review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
The hostess greeting us was cold to us. The waiter was nice but it was the hostess' coldness that created the first impression for us. The food was okay ... Not quite sure what all the hype was about. You can get equally good food for the same price elsewhere without having to book a reservation far out in advance.,"Dined on February 19, 2019",3,4,3,4,The Pink Door,2024-12-11
"Everything was amazing!  Food, service, entertainment.  A must do if in Seattle!","Dined on February 18, 2019",5,5,5,5,The Pink Door,2024-12-11
"The Pink Door exceeded our expectations on every level.  Food was amazing, great price for the quality and portions (pork osso bucco was incredible).  The ambiance is great.  We were visiting from out of town and it's little hard to find if you don't want know what you're looking for, but that added to the atmosphere.  Lighting, noise level, decor were all fantastic.  Highly recommend.","Dined on February 17, 2019",5,5,5,5,The Pink Door,2024-12-11
Amazing food and show!,"Dined on February 17, 2019",5,5,5,5,The Pink Door,2024-12-11
"Everything in the restaurant including; the service, the food, and the ambiance was excellent. Would recommend 1000 times!","Dined on February 17, 2019",5,5,5,5,The Pink Door,2024-12-11
"Great restaurant, a staple establishment for residents of Seattle and a special treat for tourists. Dining room has veiw of the water and pike place, a great spot for dinner if you’ve been visiting the market. But be sure to reserve ahead of time! It can get busy and there’s little “waiting” space.","Dined on February 17, 2019",5,4,5,4,The Pink Door,2024-12-11
"Wonderful service, amazing food with great views of the city.","Dined on February 17, 2019",5,5,5,5,The Pink Door,2024-12-11
Forever my favorite place in Seattle! Incredible flavors and excellent service as always.,"Dined on February 16, 2019",5,5,5,5,The Pink Door,2024-12-11
Amazing! I highly recommend! Try the spinach lasagna! You will dream about it!,"Dined on February 16, 2019",5,5,5,5,The Pink Door,2024-12-11
"This was our favorite restaurant in Seattle.  We spent 4 days here and had lunch 2x.  Menu was limited but everything we tried was excellent.  I had pasta both days which were both excellent.  My wife had clams and mussels one day and fish the other.  All were fantastic.  We also had grilled garlic bread one day, a very nice addition to wonderful salads 

It’s hard to get reservations but they do save some tables for walk-ins.  If you really want to try but can’t get reservations, be there right at 11:30 when they open; or prepare to wait.","Dined on February 16, 2019",5,5,5,5,The Pink Door,2024-12-11
"Great service, food absolutely delicious. It's a bit more expensive than I would do for a regular visit, but definitely worth it for a special occasion.","Dined on February 15, 2019",5,5,5,5,The Pink Door,2024-12-11
"Such a cool indie spot- absolutely loved the food! The service was outstanding! Very attentive, very polite, & accommodating. Will definitely be back!","Dined on February 15, 2019",5,5,5,5,The Pink Door,2024-12-11
"Wonderful Valentine’s Day dinner! It was our first time in Seattle and we were lucky to find this place. I did my research and made reservations 6 weeks early. I’m glad I did because they were booked. The food was amazing, our waitress was on point and the atmosphere was welcoming. Would recommend this for any special occasion or anytime you just want phenomenal Italian food.","Dined on February 15, 2019",5,5,5,5,The Pink Door,2024-12-11
"The most revolting food, unattractive wait staff and decor that is indescribably hideous. Way too loud also. Cocktails were well done, the one redeeming feature.","Dined on February 15, 2019",1,1,1,1,The Pink Door,2024-12-11
Beautiful experience every time. Food is amazing! I’m gluten-free and they have a wide selection and even gluten-free garlic bread!,"Dined on February 15, 2019",5,5,5,5,The Pink Door,2024-12-11
"Amazing food, def try the lasagna","Dined on February 14, 2019",5,5,5,5,The Pink Door,2024-12-11
"Cozy restaurant, great food and service.","Dined on February 14, 2019",5,5,5,5,The Pink Door,2024-12-11
this is my husband's favourite place to go in seattle when he visits.  the food and atmosphere are perfect every time,"Dined on February 13, 2019",5,5,5,5,The Pink Door,2024-12-11
Classic Seattle restaurant. A little hard to find but worth it. Make your reservation well in advance! Lovely atmosphere and wonderful food.,"Dined on February 13, 2019",5,5,5,5,The Pink Door,2024-12-11
"Amazing! My boyfriend and I ate at The Pink Door for our anniversary, and they gave us a complementary Prosecco toast.  The food was fresh and flavorful.  I strongly recommend the creme brulee.  We are looking forward to eating here again.","Dined on February 12, 2019",5,5,5,5,The Pink Door,2024-12-11
"Amazing meal with impeccable service. Great window-side view of Pikes below, couldn’t have asked for a better experience. Definitely will return on my next trip to Seattle!","Dined on February 12, 2019",5,5,5,5,The Pink Door,2024-12-11
They food was absolutely wonderful and they had some really good cocktails. There is no sign on the door. The only only indication you're there is literally a pinkish door. Great place with a beautiful view in the back.,"Dined on February 11, 2019",5,5,5,5,The Pink Door,2024-12-11
"While most restaurants were closed during a State Emergency (Feb,2019), the Pink Door was open. The staff was amazing and knowledgeable of the menu. The ahi tuna, as recommended by our waiter, was superb. The Osso Bucco was cooked to perfection and favourable. After dinner we moved to the bar and enjoyed the live entertainment. I highly recommend going to the Pink Door while in Seattle. Oh ya, don't worry about online booking...if it's not available to book online, there are many walk-in tables available.","Dined on February 11, 2019",5,5,5,5,The Pink Door,2024-12-11
"Due to the unforeseen conditions, such as snow and uber drivers not being redeably available we were 7 minutes late to our reservation. I immediately apologized, and I informed the hostess I was late. A manager, I believe... abruptly interrupted and told me my table was given away and refused service. In dismay, I was only 7 mins late. It’s snowing and the road is closed due to snow. After, 10 minutes we were finally seated. I was so disappointed, I planned my reservation in advance knowing I was coming out of state. Also, celebrating my birthday. The only reason they are getting 3 stars, is because the food was delicious. Service was horrible and I’m really torn on recommending this place to anyone.","Dined on February 10, 2019",3,4,3,4,The Pink Door,2024-12-11
I am so impressed with this restaurant I already recommended to others is amazing,"Dined on February 10, 2019",5,5,5,5,The Pink Door,2024-12-11
"We were lucky to grab last minute reservations during our short stay in Seattle. We watched the sun set through the big windows in the back of the restaurant - yes, we had pretty early dinner reservations. The candlelit dining room was simply romantic! Our waiter was pleasant and attentive. We shared the Roasted Garlic and Ricotta-Gorgonzola Cheese Spread which was divine!  My boyfriend had the mushroom risotto and he exclaimed that it was the best he'd ever had! For dessert we shared the Maple Creme Brulee which was melt in your mouth delicious! Very impressed!","Dined on February 10, 2019",5,5,5,5,The Pink Door,2024-12-11
Waiter not friendly for foreign people coming alone.,"Dined on February 10, 2019",3,4,2,3,The Pink Door,2024-12-11
Amazing food and ambiance.  Marcus is a great waiter!,"Dined on February 9, 2019",5,5,5,5,The Pink Door,2024-12-11
Anniversary,"Dined on February 8, 2019",5,5,5,5,The Pink Door,2024-12-11
Excellent as always,"Dined on February 8, 2019",5,5,5,5,The Pink Door,2024-12-11
Great Italian experience at Pike's Place.   High quality food with great friendly service.   Make a reservation early to get a spot!,"Dined on February 7, 2019",5,5,5,5,The Pink Door,2024-12-11
"The Pink Door is the perfect combination of great atmosphere and delicious food. The vintage decor, subtle  entrance and wonderful service are all just complimentary on top of the delicious food. Everything we had, from the drinks to the dessert were fantastic. Looking forward to coming back to try more!","Dined on February 6, 2019",5,5,5,5,The Pink Door,2024-12-11
"Great service, great views, great food!","Dined on February 6, 2019",5,5,5,5,The Pink Door,2024-12-11
"I heard The Pink Door was a must when I moved to town I thought it would be a great option for a special occasion. We were looking forward to our dinner with much anticipation. However the luke warm service with zero personality from our server Jay, $20 cocktails, and less than delicious food, we were sorely disappointed. Bummer.","Dined on February 5, 2019",3,3,2,4,The Pink Door,2024-12-11
"My husband, teenage daughter, her friend and I went for dinner and caught the aerialist act on Monday first seating.  It is such a lovely spot with warm and interesting décor that is lost in the new restaurants that spring up weekly in Seattle. The girls thought the place was ""fancy"" and hopefully had the same memorable experience as I did when I first visited the pink door back when I was in high school.  The food and beverages where great.  My only regret is that I am now gluten free and have fond memories of the roasted garlic and gorgonzola spread on crusty bread that I had in my 20s.  They do offer GF bread but I didn't try it.  I did have the GF pasta substituted in which was fine though I think the penne shape doesn't lend itself as well to a linguine dish.    The service was great and the PG aerialist show was impressive.  I was also pleasantly surprised to see that there is a HUGE addition since I was there last.  The restaurant now spans from the Post Alley to Pike Pl. with views overlooking the sound.  I only peeked my head into the new dining room but will definitely return for a date night.","Dined on February 5, 2019",5,5,5,5,The Pink Door,2024-12-11
