review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
"The food and scenery was outstanding! The server who served our table seemed disinterested and not very welcoming, but other staff members were great. Overall very enjoyable experience","Dined on October 7, 2023",4,5,2,5,the-pink-door,2023-10-07
"Delicious, fun and vibrant! Only got a lunch reservation but can imagine how fun dinner would be. Definitely will be back 🤩","Dined on October 7, 2023",5,5,5,5,the-pink-door,2023-10-07
Food quality ok. Portions average. Service was poor too many tables for one waiter. Very disappointed with this restaurant I heard great things about it but not good my pasta was cold and no good.,"Dined on October 7, 2023",3,2,3,3,the-pink-door,2023-10-07
By far the best Italian food we have ever had in Seattle. Amazing ambience and great service. Highly recommend.,"Dined on October 7, 2023",5,5,5,5,the-pink-door,2023-10-07
Such a great atmosphere. All 4 of us enjoyed our entrees,"Dined on October 6, 2023",5,5,5,5,the-pink-door,2023-10-06
"It was great. The view was good, ambiance was nice, but there was no live performance on Thursday.
Also, limited vegetarian/vegan options.","Dined on October 6, 2023",4,4,5,5,the-pink-door,2023-10-06
"The Pink Door is always great, favorite place to visit when in Seattle!","Dined on October 6, 2023",5,5,5,5,the-pink-door,2023-10-06
"Went for lunch on a weekday. Quickly filled up. Great location and cool interior … much larger than it looks from the outside. I had the cioppino, which was excellent though not the best I ever had (Alioto’s in SF). Good wine selection, teas, coffees. I had a dessert wine I never had before. Waitress was very helpful. Need to go back for the live entertainment in the evening … and definitely will.
Read more","Dined on October 3, 2023",5,5,4,5,the-pink-door,2023-10-03
"Fantastic food, fantastic service!  We will be back.","Dined on October 1, 2023",5,5,5,5,the-pink-door,2023-10-01
"I came here during my birthday weekend and I loved every moment of dining here. The food and our server was amazing. Additionally, they had a beautiful aerial show, which happened to be right next to our table and we were able to talk to the performer afterwards. Every time I come to Seattle, I will eat here. 10/10 🩷","Dined on October 1, 2023",5,5,5,5,the-pink-door,2023-10-01
"The experience is good. The food is just about average. I ordered their house antipasto and specifically asked for vegetarian, but it came with Tapanada that had anchovies. Their Arancini is good.
Main course was ok. I ordered their sausages and it was cooked nicely, but nothing to wow. Like I said go there for the experience, the live music, the aerial show, etc.
Read more","Dined on September 30, 2023",3,3,3,5,the-pink-door,2023-09-30
"Every single food that we ordered taste so good. Our server was very knowledgeable and always on top on all of our requests and orders. I forgot his name but thank you so much for your excellent service last night. This is our first time here and Im glad I brought the whole family to celebrate with us. We ordered these foods/drinks:

2 Italian sodas (cherry/almond and almond)
Lemonade (this was so refreshing!)

Antipasto of the house-full (4 people shared this and 🤌🏼)

PINK DOOR CAESAR
The grilled chicken was so soft  🤤
LINGUINE ALLE  VONGOLE
 (baby clams w/ shell and pasta. I didnt try this because Im allergic to shellfish but my husband said this is 🤌🏼 too)
LASAGNA PINK DOOR
 ( I wanted to order 5 or this thats how good it is 🤌🏼🤌🏼🤌🏼🤌🏼🤌🏼)
PAPPARDELLE AL RAGÙ BOLOGNESE
My least favorite but still taste good. I think my taste buds are so overwhelmed by the time Ive tried this that why. 
CIOPPINO PINK DOOR
If you love seafood and shellfish, this is the best as per my husband and in-laws.

My 3-year-old son also had linguine and red sauce with meatball and their TUSCAN FRIES & FRIED HERBS 🤌🏼

🤤THE BEST DESSERT EVER🤤
TOASTED ALMOND FLAVORED MOCHA AFFOGATO!

We will for sure come back and will try other food on their menu. I wanted to try them all last night 😅🤤
Read more","Dined on September 30, 2023",5,5,5,5,the-pink-door,2023-09-30
"Great place.  Super food.  Lovely service.
Looking forward to returning.","Dined on September 30, 2023",5,5,5,5,the-pink-door,2023-09-30
The Lasagna and cioppino were fantastic!! Oysters were so fresh and delicious! Loved the Ambience and great views of the sound.,"Dined on September 30, 2023",5,5,5,5,the-pink-door,2023-09-30
Very cool venue with delicious food. The Cesar salad and lasagna were great.,"Dined on September 29, 2023",5,5,5,5,the-pink-door,2023-09-29
"Honestly, for the effort it took to get a table here, we expected a little bit more, but overall it was a good experience. The only issue we had, was a very spicy mixed drink, and our waitress did not let me know the drink would be spicy when I ordered it. I was more disappointed in missing the live entertainment that they are known for. The dishes were great. The drinks were okay.. but it felt more like any other nice restaurant we had been to. I wouldn't bother with the effort of staying up late and planning ahead to make another reservation. I think expectation just beat out reality on this one, but the food was delicious, so you can't ever be too upset with that 😁
Read more","Dined on September 29, 2023",4,5,3,5,the-pink-door,2023-09-29
"Food and services fantastic. 
#1 place to eat in Seattle Washington .","Dined on September 29, 2023",5,5,5,5,the-pink-door,2023-09-29
I really appreciate the thoughtfulness that this restaurant has in giving a great experience. I scheduled a business meal here and it went exceptionally well all the was around in part because of the excellence service and delicious meals we received.,"Dined on September 29, 2023",5,4,5,5,the-pink-door,2023-09-29
Staff couldn’t have been kinder or more accommodating!,"Dined on September 28, 2023",5,5,5,5,the-pink-door,2023-09-28
"Food was amazing! We had a booth in the back dining room facing the water - great location.
Our server was good but one of the busboys had a bit of a condescending attitude. The  busboy that served the water was amazing! Such a hard worker!
The decor is eclectic and interesting!
Read more","Dined on September 28, 2023",5,5,4,5,the-pink-door,2023-09-28
Food portions are small but it’s a nice place to visit,"Dined on September 28, 2023",4,3,5,5,the-pink-door,2023-09-28
"The Pink Door is outstanding! Alicia was incredible .

Thank you","Dined on September 28, 2023",5,5,5,5,the-pink-door,2023-09-28
It was my first time at the restaurant and I’ve been hearing about how amazing this place is. It did not disappoint! Everything was amazing from food to service. I highly recommend to anyone!,"Dined on September 27, 2023",5,5,5,5,the-pink-door,2023-09-27
We were treated like royalty.  It was a perfect evening.,"Dined on September 27, 2023",5,5,5,5,the-pink-door,2023-09-27
"We had a fantastic time at the Pink Door for our 3rd year anniversary. Food was delicious, and possibly the best affogato that we’ve had in all of Seattle. The only nit with food was that there was quite a bit of sand in my linguine con vongole, which can certainly be improved. I was unable to try the cocktails due to having a cold, but I will definitely be back to try them out!","Dined on September 27, 2023",5,5,5,5,the-pink-door,2023-09-27
"Excellent experience at The Pink Door last night.  Our server was fun and knowledgeable.  The cocktails, food, and wine were great.  We will make this a regular on future Seattle trips.","Dined on September 27, 2023",5,5,5,5,the-pink-door,2023-09-27
Great atmosphere and delicious food. I ended up seated next to a local at the bar and had the best conversation!,"Dined on September 24, 2023",5,5,5,5,the-pink-door,2023-09-24
"Lovely restaurant, from the lively energy and decor.
We shared the meatballs for apertures and they were delicious!
A little bit on the expensive side for the food but overall great place to visit!","Dined on September 24, 2023",4,4,4,5,the-pink-door,2023-09-24
Absolutely loved my dinner and the whole experience of Pink Door! Be sure to make a reservation!,"Dined on September 24, 2023",5,5,5,5,the-pink-door,2023-09-24
Nice dinner and great service.  A bit pricey but the view and decor is lovely.,"Dined on September 24, 2023",4,4,5,5,the-pink-door,2023-09-24
"Amazing experience! Great quality food, stuff was super friendly and kind. Took my wife for or wedding anniversary. Requested a window seat on the spot, they promptly provided during even busy time. Recommend and will return again!","Dined on September 23, 2023",5,5,5,5,the-pink-door,2023-09-23
It was a good experience and great service but wait time to book the table can be reduced.,"Dined on September 23, 2023",4,3,4,4,the-pink-door,2023-09-23
"Loved the atmosphere and the drinks and food! We were visiting from Cincy!! Also, loved the view!!","Dined on September 23, 2023",5,5,5,5,the-pink-door,2023-09-23
Best meal and service in Seattle. Perfect atmosphere. Cannot recommend enough!,"Dined on September 23, 2023",5,5,5,5,the-pink-door,2023-09-23
"Had a delightful lunch, and were lucky enough to be seated outside on the patio on a gloriously sunny fall day (because today is le equinox)!","Dined on September 23, 2023",5,5,5,5,the-pink-door,2023-09-23
"Awesome restaurant with wonderful ambiance, food and service. Truly an enjoyable evening!","Dined on September 22, 2023",5,5,5,5,the-pink-door,2023-09-22
